id,asset,year,rep_period,time_block_start,time_block_end,dual_min_output_flow_with_unit_commitment
4099,NL_Coal,2030,7,4,4,0.0
4100,NL_Coal,2030,7,5,6,0.0
4101,NL_Coal,2030,7,7,8,0.0
4102,NL_Coal,2030,7,9,9,0.0
4103,NL_Coal,2030,7,10,10,0.0
4104,NL_Coal,2030,7,11,12,0.0
4105,NL_Coal,2030,7,13,14,0.0
4106,NL_Coal,2030,7,15,15,0.0
4107,NL_Coal,2030,7,16,16,0.0
4108,NL_Coal,2030,7,17,18,0.0
4109,NL_Coal,2030,7,19,20,0.0
4110,NL_Coal,2030,7,21,21,0.0
4111,NL_Coal,2030,7,22,22,0.0
4112,NL_Coal,2030,7,23,24,0.0
4113,NL_Coal,2030,8,1,2,0.0
4114,NL_Coal,2030,8,3,3,0.0
4115,NL_Coal,2030,8,4,4,0.0
4116,NL_Coal,2030,8,5,6,0.0
4117,NL_Coal,2030,8,7,8,0.0
4118,NL_Coal,2030,8,9,9,0.0
4119,NL_Coal,2030,8,10,10,0.0
4120,NL_Coal,2030,8,11,12,0.0
4121,NL_Coal,2030,8,13,14,0.0
4122,NL_Coal,2030,8,15,15,0.0
4123,NL_Coal,2030,8,16,16,0.0
4124,NL_Coal,2030,8,17,18,0.0
4125,NL_Coal,2030,8,19,20,0.0
4126,NL_Coal,2030,8,21,21,0.0
4127,NL_Coal,2030,8,22,22,0.0
4128,NL_Coal,2030,8,23,24,0.0
4129,NL_Coal,2030,9,1,2,0.0
4130,NL_Coal,2030,9,3,3,0.0
4131,NL_Coal,2030,9,4,4,0.0
4132,NL_Coal,2030,9,5,6,0.0
4133,NL_Coal,2030,9,7,8,0.0
4134,NL_Coal,2030,9,9,9,0.0
4135,NL_Coal,2030,9,10,10,0.0
4136,NL_Coal,2030,9,11,12,0.0
4137,NL_Coal,2030,9,13,14,0.0
4138,NL_Coal,2030,9,15,15,0.0
4139,NL_Coal,2030,9,16,16,0.0
4140,NL_Coal,2030,9,17,18,0.0
4141,NL_Coal,2030,9,19,20,0.0
4142,NL_Coal,2030,9,21,21,0.0
4143,NL_Coal,2030,9,22,22,0.0
4144,NL_Coal,2030,9,23,24,0.0
4145,NL_Coal,2030,10,1,2,0.0
4146,NL_Coal,2030,10,3,3,0.0
4147,NL_Coal,2030,10,4,4,0.0
4148,NL_Coal,2030,10,5,6,0.0
4149,NL_Coal,2030,10,7,8,0.0
4150,NL_Coal,2030,10,9,9,0.0
4151,NL_Coal,2030,10,10,10,0.0
4152,NL_Coal,2030,10,11,12,0.0
4153,NL_Coal,2030,10,13,14,0.0
4154,NL_Coal,2030,10,15,15,0.0
4155,NL_Coal,2030,10,16,16,0.0
4156,NL_Coal,2030,10,17,18,0.0
4157,NL_Coal,2030,10,19,20,0.0
4158,NL_Coal,2030,10,21,21,0.0
4159,NL_Coal,2030,10,22,22,0.0
4160,NL_Coal,2030,10,23,24,-0.0
4161,NL_Nuclear,2030,1,1,2,0.0
4162,NL_Nuclear,2030,1,3,3,0.0
4163,NL_Nuclear,2030,1,4,4,0.0
4164,NL_Nuclear,2030,1,5,6,0.0
4165,NL_Nuclear,2030,1,7,8,0.0
4166,NL_Nuclear,2030,1,9,9,0.0
4167,NL_Nuclear,2030,1,10,10,0.0
4168,NL_Nuclear,2030,1,11,12,0.0
4169,NL_Nuclear,2030,1,13,14,0.0
4170,NL_Nuclear,2030,1,15,15,0.0
4171,NL_Nuclear,2030,1,16,16,0.0
4172,NL_Nuclear,2030,1,17,18,0.0
4173,NL_Nuclear,2030,1,19,20,0.0
4174,NL_Nuclear,2030,1,21,21,0.0
4175,NL_Nuclear,2030,1,22,22,0.0
4176,NL_Nuclear,2030,1,23,24,0.0
4177,NL_Nuclear,2030,2,1,2,0.0
4178,NL_Nuclear,2030,2,3,3,0.0
4179,NL_Nuclear,2030,2,4,4,0.0
4180,NL_Nuclear,2030,2,5,6,0.0
4181,NL_Nuclear,2030,2,7,8,0.0
4182,NL_Nuclear,2030,2,9,9,0.0
4183,NL_Nuclear,2030,2,10,10,0.0
4184,NL_Nuclear,2030,2,11,12,0.0
4185,NL_Nuclear,2030,2,13,14,0.0
4186,NL_Nuclear,2030,2,15,15,0.0
4187,NL_Nuclear,2030,2,16,16,0.0
4188,NL_Nuclear,2030,2,17,18,0.0
4189,NL_Nuclear,2030,2,19,20,0.0
4190,NL_Nuclear,2030,2,21,21,0.0
4191,NL_Nuclear,2030,2,22,22,0.0
4192,NL_Nuclear,2030,2,23,24,0.0
4193,NL_Nuclear,2030,3,1,2,0.0
4194,NL_Nuclear,2030,3,3,3,0.0
4195,NL_Nuclear,2030,3,4,4,0.0
4196,NL_Nuclear,2030,3,5,6,0.0
4197,NL_Nuclear,2030,3,7,8,0.0
4198,NL_Nuclear,2030,3,9,9,0.0
4199,NL_Nuclear,2030,3,10,10,0.0
4200,NL_Nuclear,2030,3,11,12,0.0
4201,NL_Nuclear,2030,3,13,14,0.0
4202,NL_Nuclear,2030,3,15,15,0.0
4203,NL_Nuclear,2030,3,16,16,0.0
4204,NL_Nuclear,2030,3,17,18,0.0
4205,NL_Nuclear,2030,3,19,20,0.0
4206,NL_Nuclear,2030,3,21,21,0.0
4207,NL_Nuclear,2030,3,22,22,0.0
4208,NL_Nuclear,2030,3,23,24,0.0
4209,NL_Nuclear,2030,4,1,2,0.0
4210,NL_Nuclear,2030,4,3,3,0.0
4211,NL_Nuclear,2030,4,4,4,0.0
4212,NL_Nuclear,2030,4,5,6,0.0
4213,NL_Nuclear,2030,4,7,8,0.0
4214,NL_Nuclear,2030,4,9,9,0.0
4215,NL_Nuclear,2030,4,10,10,0.0
4216,NL_Nuclear,2030,4,11,12,0.0
4217,NL_Nuclear,2030,4,13,14,0.0
4218,NL_Nuclear,2030,4,15,15,0.0
4219,NL_Nuclear,2030,4,16,16,0.0
4220,NL_Nuclear,2030,4,17,18,0.0
4221,NL_Nuclear,2030,4,19,20,0.0
4222,NL_Nuclear,2030,4,21,21,0.0
4223,NL_Nuclear,2030,4,22,22,0.0
4224,NL_Nuclear,2030,4,23,24,0.0
4225,NL_Nuclear,2030,5,1,2,0.0
4226,NL_Nuclear,2030,5,3,3,0.0
4227,NL_Nuclear,2030,5,4,4,0.0
4228,NL_Nuclear,2030,5,5,6,0.0
4229,NL_Nuclear,2030,5,7,8,0.0
4230,NL_Nuclear,2030,5,9,9,0.0
4231,NL_Nuclear,2030,5,10,10,0.0
4232,NL_Nuclear,2030,5,11,12,0.0
4233,NL_Nuclear,2030,5,13,14,0.0
4234,NL_Nuclear,2030,5,15,15,0.0
4235,NL_Nuclear,2030,5,16,16,0.0
4236,NL_Nuclear,2030,5,17,18,0.0
4237,NL_Nuclear,2030,5,19,20,0.0
4238,NL_Nuclear,2030,5,21,21,0.0
4239,NL_Nuclear,2030,5,22,22,0.0
4240,NL_Nuclear,2030,5,23,24,0.0
4241,NL_Nuclear,2030,6,1,2,0.0
4242,NL_Nuclear,2030,6,3,3,0.0
4243,NL_Nuclear,2030,6,4,4,0.0
4244,NL_Nuclear,2030,6,5,6,0.0
4245,NL_Nuclear,2030,6,7,8,0.0
4246,NL_Nuclear,2030,6,9,9,0.0
4247,NL_Nuclear,2030,6,10,10,0.0
4248,NL_Nuclear,2030,6,11,12,0.0
4249,NL_Nuclear,2030,6,13,14,0.0
4250,NL_Nuclear,2030,6,15,15,0.0
4251,NL_Nuclear,2030,6,16,16,0.0
4252,NL_Nuclear,2030,6,17,18,0.0
4253,NL_Nuclear,2030,6,19,20,0.0
4254,NL_Nuclear,2030,6,21,21,0.0
4255,NL_Nuclear,2030,6,22,22,0.0
4256,NL_Nuclear,2030,6,23,24,0.0
4257,NL_Nuclear,2030,7,1,2,0.0
4258,NL_Nuclear,2030,7,3,3,0.0
4259,NL_Nuclear,2030,7,4,4,0.0
4260,NL_Nuclear,2030,7,5,6,0.0
4261,NL_Nuclear,2030,7,7,8,0.0
4262,NL_Nuclear,2030,7,9,9,0.0
4263,NL_Nuclear,2030,7,10,10,0.0
4264,NL_Nuclear,2030,7,11,12,0.0
4265,NL_Nuclear,2030,7,13,14,0.0
4266,NL_Nuclear,2030,7,15,15,0.0
4267,NL_Nuclear,2030,7,16,16,0.0
4268,NL_Nuclear,2030,7,17,18,0.0
4269,NL_Nuclear,2030,7,19,20,0.0
4270,NL_Nuclear,2030,7,21,21,0.0
4271,NL_Nuclear,2030,7,22,22,0.0
4272,NL_Nuclear,2030,7,23,24,0.0
4273,NL_Nuclear,2030,8,1,2,0.0
4274,NL_Nuclear,2030,8,3,3,0.0
4275,NL_Nuclear,2030,8,4,4,0.0
4276,NL_Nuclear,2030,8,5,6,0.0
4277,NL_Nuclear,2030,8,7,8,0.0
4278,NL_Nuclear,2030,8,9,9,0.0
4279,NL_Nuclear,2030,8,10,10,0.0
4280,NL_Nuclear,2030,8,11,12,0.0
4281,NL_Nuclear,2030,8,13,14,0.0
4282,NL_Nuclear,2030,8,15,15,0.0
4283,NL_Nuclear,2030,8,16,16,0.0
4284,NL_Nuclear,2030,8,17,18,0.0
4285,NL_Nuclear,2030,8,19,20,0.0
4286,NL_Nuclear,2030,8,21,21,0.0
4287,NL_Nuclear,2030,8,22,22,0.0
4288,NL_Nuclear,2030,8,23,24,0.0
4289,NL_Nuclear,2030,9,1,2,0.0
4290,NL_Nuclear,2030,9,3,3,0.0
4291,NL_Nuclear,2030,9,4,4,0.0
4292,NL_Nuclear,2030,9,5,6,0.0
4293,NL_Nuclear,2030,9,7,8,0.0
4294,NL_Nuclear,2030,9,9,9,0.0
4295,NL_Nuclear,2030,9,10,10,0.0
4296,NL_Nuclear,2030,9,11,12,0.0
4297,NL_Nuclear,2030,9,13,14,0.0
4298,NL_Nuclear,2030,9,15,15,0.0
4299,NL_Nuclear,2030,9,16,16,0.0
4300,NL_Nuclear,2030,9,17,18,0.0
4301,NL_Nuclear,2030,9,19,20,0.0
4302,NL_Nuclear,2030,9,21,21,0.0
4303,NL_Nuclear,2030,9,22,22,0.0
4304,NL_Nuclear,2030,9,23,24,0.0
4305,NL_Nuclear,2030,10,1,2,0.0
4306,NL_Nuclear,2030,10,3,3,0.0
4307,NL_Nuclear,2030,10,4,4,0.0
4308,NL_Nuclear,2030,10,5,6,0.0
4309,NL_Nuclear,2030,10,7,8,0.0
4310,NL_Nuclear,2030,10,9,9,0.0
4311,NL_Nuclear,2030,10,10,10,0.0
4312,NL_Nuclear,2030,10,11,12,0.0
4313,NL_Nuclear,2030,10,13,14,0.0
4314,NL_Nuclear,2030,10,15,15,0.0
4315,NL_Nuclear,2030,10,16,16,0.0
4316,NL_Nuclear,2030,10,17,18,0.0
4317,NL_Nuclear,2030,10,19,20,0.0
4318,NL_Nuclear,2030,10,21,21,0.0
4319,NL_Nuclear,2030,10,22,22,0.0
4320,NL_Nuclear,2030,10,23,24,0.0
4321,NL_OCGT,2030,1,1,2,0.0
4322,NL_OCGT,2030,1,3,3,0.0
4323,NL_OCGT,2030,1,4,4,0.0
4324,NL_OCGT,2030,1,5,6,0.0
4325,NL_OCGT,2030,1,7,8,0.0
4326,NL_OCGT,2030,1,9,9,0.0
4327,NL_OCGT,2030,1,10,10,0.0
4328,NL_OCGT,2030,1,11,12,0.0
4329,NL_OCGT,2030,1,13,14,0.0
4330,NL_OCGT,2030,1,15,15,0.0
4331,NL_OCGT,2030,1,16,16,0.0
4332,NL_OCGT,2030,1,17,18,0.0
4333,NL_OCGT,2030,1,19,20,0.0
4334,NL_OCGT,2030,1,21,21,0.0
4335,NL_OCGT,2030,1,22,22,0.0
4336,NL_OCGT,2030,1,23,24,0.0
4337,NL_OCGT,2030,2,1,2,0.0
4338,NL_OCGT,2030,2,3,3,0.0
4339,NL_OCGT,2030,2,4,4,0.0
4340,NL_OCGT,2030,2,5,6,0.0
4341,NL_OCGT,2030,2,7,8,0.0
4342,NL_OCGT,2030,2,9,9,0.0
4343,NL_OCGT,2030,2,10,10,0.0
4344,NL_OCGT,2030,2,11,12,0.0
4345,NL_OCGT,2030,2,13,14,0.0
4346,NL_OCGT,2030,2,15,15,0.0
4347,NL_OCGT,2030,2,16,16,0.0
4348,NL_OCGT,2030,2,17,18,0.0
4349,NL_OCGT,2030,2,19,20,0.0
4350,NL_OCGT,2030,2,21,21,0.0
4351,NL_OCGT,2030,2,22,22,0.0
4352,NL_OCGT,2030,2,23,24,0.0
4353,NL_OCGT,2030,3,1,2,0.0
4354,NL_OCGT,2030,3,3,3,0.0
4355,NL_OCGT,2030,3,4,4,0.0
4356,NL_OCGT,2030,3,5,6,0.0
4357,NL_OCGT,2030,3,7,8,0.0
4358,NL_OCGT,2030,3,9,9,0.0
4359,NL_OCGT,2030,3,10,10,0.0
4360,NL_OCGT,2030,3,11,12,0.0
4361,NL_OCGT,2030,3,13,14,0.0
4362,NL_OCGT,2030,3,15,15,0.0
4363,NL_OCGT,2030,3,16,16,0.0
4364,NL_OCGT,2030,3,17,18,0.0
4365,NL_OCGT,2030,3,19,20,0.0
4366,NL_OCGT,2030,3,21,21,0.0
4367,NL_OCGT,2030,3,22,22,0.0
4368,NL_OCGT,2030,3,23,24,0.0
4369,NL_OCGT,2030,4,1,2,0.0
4370,NL_OCGT,2030,4,3,3,0.0
4371,NL_OCGT,2030,4,4,4,0.0
4372,NL_OCGT,2030,4,5,6,0.0
4373,NL_OCGT,2030,4,7,8,0.0
4374,NL_OCGT,2030,4,9,9,0.0
4375,NL_OCGT,2030,4,10,10,0.0
4376,NL_OCGT,2030,4,11,12,0.0
4377,NL_OCGT,2030,4,13,14,0.0
4378,NL_OCGT,2030,4,15,15,0.0
4379,NL_OCGT,2030,4,16,16,0.0
4380,NL_OCGT,2030,4,17,18,0.0
4381,NL_OCGT,2030,4,19,20,0.0
4382,NL_OCGT,2030,4,21,21,0.0
4383,NL_OCGT,2030,4,22,22,0.0
4384,NL_OCGT,2030,4,23,24,0.0
4385,NL_OCGT,2030,5,1,2,0.0
4386,NL_OCGT,2030,5,3,3,0.0
4387,NL_OCGT,2030,5,4,4,0.0
4388,NL_OCGT,2030,5,5,6,0.0
4389,NL_OCGT,2030,5,7,8,0.0
4390,NL_OCGT,2030,5,9,9,0.0
4391,NL_OCGT,2030,5,10,10,0.0
4392,NL_OCGT,2030,5,11,12,0.0
4393,NL_OCGT,2030,5,13,14,0.0
4394,NL_OCGT,2030,5,15,15,0.0
4395,NL_OCGT,2030,5,16,16,0.0
4396,NL_OCGT,2030,5,17,18,0.0
4397,NL_OCGT,2030,5,19,20,0.0
4398,NL_OCGT,2030,5,21,21,0.0
4399,NL_OCGT,2030,5,22,22,0.0
4400,NL_OCGT,2030,5,23,24,0.0
4401,NL_OCGT,2030,6,1,2,0.0
4402,NL_OCGT,2030,6,3,3,0.0
4403,NL_OCGT,2030,6,4,4,0.0
4404,NL_OCGT,2030,6,5,6,0.0
4405,NL_OCGT,2030,6,7,8,0.0
4406,NL_OCGT,2030,6,9,9,0.0
4407,NL_OCGT,2030,6,10,10,0.0
4408,NL_OCGT,2030,6,11,12,0.0
4409,NL_OCGT,2030,6,13,14,0.0
4410,NL_OCGT,2030,6,15,15,0.0
4411,NL_OCGT,2030,6,16,16,0.0
4412,NL_OCGT,2030,6,17,18,0.0
4413,NL_OCGT,2030,6,19,20,0.0
4414,NL_OCGT,2030,6,21,21,0.0
4415,NL_OCGT,2030,6,22,22,0.0
4416,NL_OCGT,2030,6,23,24,0.0
4417,NL_OCGT,2030,7,1,2,0.0
4418,NL_OCGT,2030,7,3,3,0.0
4419,NL_OCGT,2030,7,4,4,0.0
4420,NL_OCGT,2030,7,5,6,0.0
4421,NL_OCGT,2030,7,7,8,0.0
4422,NL_OCGT,2030,7,9,9,-0.0
4423,NL_OCGT,2030,7,10,10,0.0
4424,NL_OCGT,2030,7,11,12,-0.0
4425,NL_OCGT,2030,7,13,14,1.3319999999999994
4426,NL_OCGT,2030,7,15,15,0.6659999999999999
4427,NL_OCGT,2030,7,16,16,0.0
4428,NL_OCGT,2030,7,17,18,0.0
4429,NL_OCGT,2030,7,19,20,0.0
4430,NL_OCGT,2030,7,21,21,1.3319999999999994
4431,NL_OCGT,2030,7,22,22,0.0
4432,NL_OCGT,2030,7,23,24,2.4641999999999995
4433,NL_OCGT,2030,8,1,2,0.0
4434,NL_OCGT,2030,8,3,3,0.0
4435,NL_OCGT,2030,8,4,4,0.0
4436,NL_OCGT,2030,8,5,6,0.0
4437,NL_OCGT,2030,8,7,8,0.0
4438,NL_OCGT,2030,8,9,9,0.0
4439,NL_OCGT,2030,8,10,10,0.0
4440,NL_OCGT,2030,8,11,12,0.0
4441,NL_OCGT,2030,8,13,14,0.0
4442,NL_OCGT,2030,8,15,15,0.0
4443,NL_OCGT,2030,8,16,16,0.0
4444,NL_OCGT,2030,8,17,18,0.0
4445,NL_OCGT,2030,8,19,20,0.0
4446,NL_OCGT,2030,8,21,21,0.0
4447,NL_OCGT,2030,8,22,22,0.0
4448,NL_OCGT,2030,8,23,24,0.0
4449,NL_OCGT,2030,9,1,2,0.0
4450,NL_OCGT,2030,9,3,3,0.0
4451,NL_OCGT,2030,9,4,4,0.0
4452,NL_OCGT,2030,9,5,6,0.0
4453,NL_OCGT,2030,9,7,8,0.0
4454,NL_OCGT,2030,9,9,9,0.0
4455,NL_OCGT,2030,9,10,10,0.0
4456,NL_OCGT,2030,9,11,12,0.0
4457,NL_OCGT,2030,9,13,14,0.0
4458,NL_OCGT,2030,9,15,15,0.0
4459,NL_OCGT,2030,9,16,16,0.0
4460,NL_OCGT,2030,9,17,18,0.0
4461,NL_OCGT,2030,9,19,20,0.0
4462,NL_OCGT,2030,9,21,21,0.0
4463,NL_OCGT,2030,9,22,22,0.0
4464,NL_OCGT,2030,9,23,24,0.0
4465,NL_OCGT,2030,10,1,2,0.0
4466,NL_OCGT,2030,10,3,3,0.0
4467,NL_OCGT,2030,10,4,4,0.0
4468,NL_OCGT,2030,10,5,6,0.0
4469,NL_OCGT,2030,10,7,8,0.0
4470,NL_OCGT,2030,10,9,9,0.0
4471,NL_OCGT,2030,10,10,10,0.0
4472,NL_OCGT,2030,10,11,12,0.0
4473,NL_OCGT,2030,10,13,14,1.6559999999999993
4474,NL_OCGT,2030,10,15,15,0.0
4475,NL_OCGT,2030,10,16,16,0.0
4476,NL_OCGT,2030,10,17,18,0.0
4477,NL_OCGT,2030,10,19,20,0.0
4478,NL_OCGT,2030,10,21,21,0.0
4479,NL_OCGT,2030,10,22,22,0.0
4480,NL_OCGT,2030,10,23,24,0.0
